"subjectID" "activityID" "activityLabel" "timeBodyAccMeanX" "timeBodyAccMeanY" "timeBodyAccMeanZ" "timeBodyAccStdX" "timeBodyAccStdY" "timeBodyAccStdZ" "timeGravityAccMeanX" "timeGravityAccMeanY" "timeGravityAccMeanZ" "timeGravityAccStdX" "timeGravityAccStdY" "timeGravityAccStdZ" "timeBodyAccJerkMeanX" "timeBodyAccJerkMeanY" "timeBodyAccJerkMeanZ" "timeBodyAccJerkStdX" "timeBodyAccJerkStdY" "timeBodyAccJerkStdZ" "timeBodyGyroMeanX" "timeBodyGyroMeanY" "timeBodyGyroMeanZ" "timeBodyGyroStdX" "timeBodyGyroStdY" "timeBodyGyroStdZ" "timeBodyGyroJerkMeanX" "timeBodyGyroJerkMeanY" "timeBodyGyroJerkMeanZ" "timeBodyGyroJerkStdX" "timeBodyGyroJerkStdY" "timeBodyGyroJerkStdZ" "timeBodyAccMagMean" "timeBodyAccMagStd" "timeGravityAccMagMean" "timeGravityAccMagStd" "timeBodyAccJerkMagMean" "timeBodyAccJerkMagStd" "timeBodyGyroMagMean" "timeBodyGyroMagStd" "timeBodyGyroJerkMagMean" "timeBodyGyroJerkMagStd" "freqBodyAccMeanX" "freqBodyAccMeanY" "freqBodyAccMeanZ" "freqBodyAccStdX" "freqBodyAccStdY" "freqBodyAccStdZ" "freqBodyAccMeanFreqX" "freqBodyAccMeanFreqY" "freqBodyAccMeanFreqZ" "freqBodyAccJerkMeanX" "freqBodyAccJerkMeanY" "freqBodyAccJerkMeanZ" "freqBodyAccJerkStdX" "freqBodyAccJerkStdY" "freqBodyAccJerkStdZ" "freqBodyAccJerkMeanFreqX" "freqBodyAccJerkMeanFreqY" "freqBodyAccJerkMeanFreqZ" "freqBodyGyroMeanX" "freqBodyGyroMeanY" "freqBodyGyroMeanZ" "freqBodyGyroStdX" "freqBodyGyroStdY" "freqBodyGyroStdZ" "freqBodyGyroMeanFreqX" "freqBodyGyroMeanFreqY" "freqBodyGyroMeanFreqZ" "freqBodyAccMagMean" "freqBodyAccMagStd" "freqBodyAccMagMeanFreq" "freqBodyAccJerkMagMean" "freqBodyAccJerkMagStd" "freqBodyAccJerkMagMeanFreq" "freqBodyGyroMagMean" "freqBodyGyroMagStd" "freqBodyGyroMagMeanFreq" "freqBodyGyroJerkMagMean" "freqBodyGyroJerkMagStd" "freqBodyGyroJerkMagMeanFreq"
9 1 "WALKING" 0.273063260461111 -0.0181154860349375 -0.109824821679167 -0.479113486317708 -0.408143599735486 -0.581202468472569 0.601287877395833 -0.0662571468923611 0.0825646334285417 -0.965033272152778 -0.958179198611111 -0.944868498993056 0.0875577430844097 0.0131939168241761 -0.00448284442004167 -0.544874066985764 -0.523881720516667 -0.704207671650347 -0.00980164880864583 -0.0889186630896875 0.0649140777107639 -0.65296760205625 -0.668548922090278 -0.576549027103542 -0.107344113727083 -0.0397648644076389 -0.0571573187009722 -0.665696816284722 -0.755060154118056 -0.700470625211806 -0.428399188739375 -0.519497292629931 -0.428399188739375 -0.519497292629931 -0.553755291717708 -0.559565642921736 -0.535426183610069 -0.59563157026875 -0.714313290081944 -0.745512738889931 -0.524584090772917 -0.437878513405278 -0.614318736579167 -0.463973629966667 -0.431691018241667 -0.597585570324653 -0.258471582145833 0.0575253185278472 0.09941046974375 -0.574475217545486 -0.542834793770833 -0.684924398416667 -0.555363742774306 -0.536604993784694 -0.722686084127431 -0.0828098180319444 -0.195826789013542 -0.123885424323264 -0.587183675411458 -0.678893358118056 -0.571615065759097 -0.675197246493056 -0.666027703135417 -0.618579750161111 -0.0639554297485417 -0.172758174650278 -0.0704058044338542 -0.502898976343299 -0.606253766587847 0.104424314542604 -0.545703429878125 -0.581606100655556 0.170737744055903 -0.638840531444792 -0.638035079937153 -0.0103695638784722 -0.746545424777778 -0.764415010936111 0.157328180764236
10 1 "WALKING" 0.281176938197279 -0.0181970152295578 -0.111274496748299 -0.843270395397959 -0.782233789531633 -0.831185467959184 0.53795251122449 0.178820608408163 0.293926372788435 -0.976369848469388 -0.972802022006803 -0.956146520612245 0.079145134857483 0.00742257136452381 0.00212961387930612 -0.882849777142857 -0.856489535408163 -0.913914288129252 -0.0253089836339116 -0.0783107535060544 0.0954048414103061 -0.84779733737415 -0.87041057744898 -0.861231635170068 -0.0996287436183673 -0.0367682842032313 -0.0546285188334014 -0.880623787993197 -0.939686348911565 -0.904880210238095 -0.810501977816326 -0.833270719119048 -0.810501977816326 -0.833270719119048 -0.879587796360544 -0.875429466496599 -0.808934869526871 -0.836652393692517 -0.917503475714286 -0.924210550816327 -0.859005966360544 -0.806858922931973 -0.865889220578231 -0.838078047317007 -0.783854587876871 -0.82708642602381 -0.180733862733673 0.0237282621429252 0.100373374772109 -0.887450290136054 -0.865078326394558 -0.907558224693878 -0.888695063129252 -0.856912054952381 -0.918925417687075 0.0488148046648299 -0.148813728376259 -0.0321353942758503 -0.835091803632653 -0.896293710068027 -0.854518290442177 -0.853298630969388 -0.858491309523809 -0.876390657789116 -0.0224689259114966 -0.232033438400986 -0.00991093054663265 -0.843059226346939 -0.853845260272109 0.118139396563163 -0.874024335170068 -0.877482684115646 0.258067114758095 -0.870673411632653 -0.844203348132653 -0.0785469997034354 -0.926746416020408 -0.926259340170068 0.155576616533503
11 4 "SITTING" 0.268980645962025 -0.0165325167987025 -0.107785743497152 -0.615988933508861 -0.40109951495 -0.547993051237658 0.644122588224683 0.0815263613344937 0.0507434282379146 -0.957412660759494 -0.963062141550633 -0.93890589721519 0.0859363326560759 -0.000107818860088607 -0.0138701971777247 -0.600153539050633 -0.487021423124051 -0.693052729902532 -0.0104112457667722 -0.0925561025781646 0.0793737378244304 -0.694466057617722 -0.594982519438291 -0.618125156572785 -0.102605226954196 -0.0379380460335443 -0.0530257693970886 -0.622273179477215 -0.674039593829557 -0.691308383216139 -0.511403839512025 -0.571336436231013 -0.511403839512025 -0.571336436231013 -0.576388643819937 -0.541097035693038 -0.556366877874367 -0.595412524056329 -0.672168561338608 -0.660516483547785 -0.599137134218354 -0.416945508383228 -0.590585489268766 -0.624051899937658 -0.431406480731709 -0.562160362102247 -0.221529399164873 0.045448336684481 0.0754297887238291 -0.612626413863924 -0.517050834531551 -0.66874978396481 -0.623575226334494 -0.489361878141646 -0.716192768101266 -0.0732766272549367 -0.238226741945886 -0.105134225144335 -0.611738221803797 -0.599265902782911 -0.598073643660443 -0.722063860518987 -0.598486369541139 -0.663107618178481 -0.0668919573006962 -0.0889417467648734 0.0012691826585443 -0.546897021446994 -0.654723372863924 0.116223341594589 -0.526862256296582 -0.564888964800949 0.141248512159177 -0.61147443625212 -0.657358154862342 0.000249225879396518 -0.66652318382712 -0.678168155287342 0.100833507199968
12 1 "WALKING" 0.274971249834375 -0.0202709213940938 -0.101735619904063 -0.625034705885313 -0.504765805770281 -0.640877245250937 0.621977204215625 0.0398621658652187 0.168569839594656 -0.96988505146875 -0.95940543025 -0.941494085003125 0.0790249888307813 0.00769198584684375 -0.0089170933129375 -0.617480704333156 -0.530100135868438 -0.79059656346875 -0.0214392876803125 -0.07748784053475 0.08624203781125 -0.694522310075 -0.68180632092875 -0.6746047001125 -0.101697097572813 -0.0403272296615625 -0.05640681815375 -0.68882598046875 -0.815977922375 -0.706733799178125 -0.562664021708125 -0.61361535979375 -0.562664021708125 -0.61361535979375 -0.627518325573247 -0.5963759568075 -0.601458581311562 -0.674452999065625 -0.761701436875 -0.78179430665625 -0.62241072484375 -0.498476053930938 -0.69818391743125 -0.627648713933125 -0.542194696925625 -0.640718471192812 -0.210259685587406 0.040815800824375 0.0424732985218375 -0.632812530364375 -0.551254304983625 -0.76948551825 -0.636422648398031 -0.53959108519625 -0.810624699875 -0.0316226346897812 -0.187463250446875 -0.112215459909781 -0.63771206273625 -0.729975417378125 -0.639389595749063 -0.714262353415625 -0.65978286814 -0.7187954880625 -0.12331170012625 -0.173867505076656 0.0121672030571875 -0.59471563582125 -0.687329846103125 0.103040538382813 -0.590848869762812 -0.607037211965844 0.174621915319594 -0.70341516559375 -0.713859742921875 -0.012106689594375 -0.78639308234375 -0.7918553043125 0.111762280573125
13 1 "WALKING" 0.277289577064677 -0.019567023789005 -0.11027633480597 -0.43507018180597 -0.110746884619403 -0.416092254597015 0.740349662935323 -0.0627135600945274 -0.0041288932039801 -0.975183577412935 -0.962532190049751 -0.955019878706468 0.0832386034081095 -0.00218453657621891 -0.00640693846706468 -0.416271622231343 -0.264075834557214 -0.586142788557214 -0.0362248187546667 -0.0729689352623383 0.0939787892293532 -0.542264758149254 -0.438088455826866 -0.454130471323383 -0.0826392104626866 -0.0389493620915423 -0.0642873901591045 -0.519351518860697 -0.557996463726368 -0.538550297149751 -0.301705270012318 -0.418235681109453 -0.301705270012318 -0.418235681109453 -0.39201231149801 -0.36931202709801 -0.372113425108458 -0.480336673707463 -0.541326131149254 -0.568233656140299 -0.435669793982587 -0.163376637343284 -0.468131980223881 -0.436046653890547 -0.140623282905473 -0.434838464348259 -0.286562200522886 0.0220785104321393 0.0875574679512438 -0.450546575167164 -0.314751524437811 -0.559476785970149 -0.433282950938308 -0.258412003800796 -0.611353952935323 -0.212607630324378 -0.368052398604478 -0.216163574117114 -0.446648649988557 -0.465753748179453 -0.42627888630796 -0.574646725089552 -0.428422874638308 -0.515089118179105 -0.0662734915388557 -0.062606498311393 -0.0697808265269652 -0.366850379720896 -0.542290971557214 0.163669574090746 -0.36667959974995 -0.377853971808955 0.0937659118895522 -0.497717010797114 -0.562574211626866 0.171432724133831 -0.580612929803085 -0.583784284747264 0.150690076290249
13 2 "WALKING_UPSTAIRS" 0.274370912460317 -0.0158400308156349 -0.108821286821429 -0.473864535134357 -0.321128359495238 -0.51034274618254 0.609549093253968 0.055013033968254 0.0350005513325397 -0.967481100555556 -0.96131315 -0.938929198968254 0.0765213756603175 0.0234438802119048 0.000948464397936509 -0.431462782835714 -0.359193078057143 -0.643317561063492 -0.040880164402381 -0.0710546987738095 0.0918006649496032 -0.663358465349206 -0.51062215737619 -0.549122092222222 -0.0828379163470635 -0.0443043081309524 -0.0431245530502381 -0.585201477277778 -0.622308287507937 -0.621188161919841 -0.408218664873016 -0.447895698915079 -0.408218664873016 -0.447895698915079 -0.459078522738095 -0.390591771602698 -0.487633286513492 -0.539498763206349 -0.612270712198413 -0.61737311065873 -0.446224172507143 -0.329642417632063 -0.54811549952381 -0.486565764989683 -0.361072733119841 -0.531448029420635 -0.230919303956349 0.163930538426984 0.108486188771587 -0.453597375216667 -0.407021759905556 -0.621757158888889 -0.459837228310317 -0.350644719635714 -0.663520635 -0.0982054719468254 -0.216412656563492 -0.143065423895238 -0.580342246165079 -0.513776941173016 -0.502800297696032 -0.691181812055556 -0.515430972239683 -0.607267151031746 -0.0175022959039683 -0.0305003217555556 -0.0289320043459524 -0.410187725754762 -0.557531018531746 0.145103288614286 -0.390449237375079 -0.396771330819841 0.0647499720444444 -0.550626778884921 -0.614611944849206 0.153353326126984 -0.62391723829127 -0.637576689238095 0.109457183410317
14 4 "SITTING" 0.276978904569659 -0.0179394196713932 -0.109286596071517 -0.764998104499071 -0.688213664506192 -0.714975315183282 0.424174955232198 0.144262559442724 0.243354420532508 -0.967738833931889 -0.963897455220124 -0.955014092569659 0.0768504343368421 0.0108394812154334 -0.00112848502244582 -0.778369609784396 -0.770877767520102 -0.815766950867802 -0.021081886554192 -0.0735920533017028 0.0864203389134056 -0.853854772074303 -0.813020657334365 -0.76722664105387 -0.0988344295702786 -0.0421986279731579 -0.0541550662690093 -0.86083241869969 -0.857964743582043 -0.854318971176471 -0.71342931503839 -0.747301751696594 -0.71342931503839 -0.747301751696594 -0.777009469783901 -0.765159482459752 -0.762327664958824 -0.814255887764706 -0.858106900414861 -0.863188116291022 -0.7712742470387 -0.712151213015789 -0.748138035930341 -0.763328073393189 -0.695826812906594 -0.719982891342415 -0.233933045887365 0.00860421314232198 0.0719371251459133 -0.788326678709288 -0.777868015573684 -0.802856879182663 -0.788404908893498 -0.779471026474613 -0.827480390586192 0.0337292335272446 -0.130090889129783 -0.076906623047678 -0.824994577733746 -0.809920417105263 -0.782921168783282 -0.863721923405573 -0.817423875770898 -0.784650453594737 -0.090132312369195 -0.168822347778328 -0.0310979274585759 -0.743484251188855 -0.789604098291331 0.047229209990483 -0.761460043920743 -0.7712393240613 0.250160095131889 -0.825564911750464 -0.840646274867183 -0.0190384431331269 -0.862932350795666 -0.873602009117647 0.164751492625697
15 4 "SITTING" 0.273627704455488 -0.0202144070479268 -0.111170819680488 -0.54147692683628 -0.446247317381098 -0.523812973518902 0.81618245375 -0.097456002652439 0.00735871078445122 -0.963495908841463 -0.946513520740854 -0.901609585637195 0.0752268207818293 0.0115216441151829 -0.000326118635823172 -0.614799520168293 -0.597247492362195 -0.760881193871951 -0.0334004930640244 -0.0591189356945122 0.0885469821128049 -0.662600709372256 -0.646618516804878 -0.577462701091158 -0.0939759395932927 -0.0474251542223171 -0.0625157681890854 -0.692234224974695 -0.802397167591463 -0.744730058262195 -0.465061060580488 -0.51292259647561 -0.465061060580488 -0.51292259647561 -0.633103247309451 -0.615906527057012 -0.52015792553872 -0.622358385917073 -0.759925056603658 -0.789336948506098 -0.576302353027439 -0.489802954459146 -0.617758663178354 -0.529485881512195 -0.460470460593537 -0.515983732410884 -0.253734156759146 -0.0533942186965244 -0.0577735882074421 -0.625506278414939 -0.611114507259451 -0.736595411210366 -0.639162894585366 -0.610381331891768 -0.784312464207317 -0.0828783619710366 -0.266930645252896 -0.206364645182561 -0.605213036697866 -0.693996709722561 -0.604070258085671 -0.68312796560061 -0.628071855356707 -0.610295423630793 -0.182643079679268 -0.242011233614848 -0.145821042751829 -0.527399585027134 -0.582408797691158 0.00952261826262195 -0.6035738304 -0.635648935576219 0.169462550418841 -0.678004931282927 -0.653608611646341 -0.146684809603415 -0.785636245426829 -0.809768962652439 0.126316525792988
16 4 "SITTING" 0.272846727435792 -0.0151536034655095 -0.106561864903825 -0.734572870770492 -0.70657743954918 -0.737159308073934 0.750213498333333 -0.0893513617355172 0.0995140452801093 -0.971218022404372 -0.956308010765027 -0.947631591120219 0.0858195319393443 0.00577915664030055 -0.00721842893287705 -0.743576496682514 -0.759799873487541 -0.842841244453552 -0.0354624715560383 -0.0769293457377049 0.104650939949426 -0.809310986379508 -0.794864182204918 -0.756359801513661 -0.0941456881879781 -0.0430834952678689 -0.0596193355363388 -0.838573547704918 -0.87348484715847 -0.836141979480874 -0.705050636390984 -0.706502925743607 -0.705050636390984 -0.706502925743607 -0.770630238766667 -0.737030270551093 -0.729956488353607 -0.773282983188525 -0.858836747377049 -0.869704495382514 -0.736133375429235 -0.717964170905464 -0.777260710306011 -0.734947388353552 -0.720365514659098 -0.738335657921038 -0.111022433962295 0.0390247234639071 0.0808941039504645 -0.757880722180301 -0.770862215453743 -0.829448471786885 -0.752028353028962 -0.764677884157104 -0.855163532595628 0.0280617587228415 -0.170190833880082 -0.0587017307079235 -0.780418281948087 -0.817688725625683 -0.756400426935792 -0.819938788986339 -0.786514633371585 -0.779651368595628 -0.121849798469126 -0.216464364464399 -0.105592387075874 -0.71062526327623 -0.751017224675956 0.0635478252099044 -0.738273870644809 -0.736739471009563 0.129613201085929 -0.806049132143716 -0.792492128300546 -0.108632388805191 -0.870134448360656 -0.878703059644809 0.0829410896554918
17 4 "SITTING" 0.272982887283019 -0.0156438150658491 -0.108491002275472 -0.913693629849057 -0.862042373403019 -0.906803443633962 0.811481093060377 0.0593826944754717 0.141443142064528 -0.979487285358491 -0.972272390188679 -0.962124585267925 0.079055694669434 0.00735909801129811 0.00112681890086415 -0.924754613584906 -0.897236636320755 -0.962033829471698 -0.0379870414255094 -0.0669923673683019 0.083681594970566 -0.93328152134717 -0.922638551207547 -0.913351265830189 -0.0932700242113208 -0.0410546614939623 -0.0513639976267925 -0.937551592679245 -0.962648780377358 -0.947107766150943 -0.889908650083019 -0.890640422301887 -0.889908650083019 -0.890640422301887 -0.926432475358491 -0.914659032641509 -0.891237130754717 -0.91356470842 -0.954832562867925 -0.953676975056604 -0.916504076037736 -0.869210999915849 -0.931775442641509 -0.912824595245283 -0.866658250639245 -0.90102186489434 -0.0746370756191057 0.0265481169290566 0.0709777464264151 -0.928733923773585 -0.900397561924528 -0.957391174603774 -0.927403833056604 -0.901048612256604 -0.965348076566038 0.125529682350792 -0.102928162827057 -0.00307192299479245 -0.918648964339623 -0.936512338716981 -0.912985071320755 -0.938219728471698 -0.916120997207547 -0.92177704045283 -0.0480600123520755 -0.220787807097358 -0.0435040779944906 -0.897243289924528 -0.90367854909434 0.113135656682264 -0.912927896830189 -0.916577225358491 0.30848108622 -0.926803118 -0.920095318437736 -0.085529992645283 -0.954257248264151 -0.956065949886792 0.192867946617321
17 5 "STANDING" 0.270684662038835 -0.0179070181982524 -0.104766577364078 -0.498373467805825 -0.313421768068932 -0.417858531804854 0.918548858446602 -0.279867464864078 -0.0284695710980583 -0.966172056504854 -0.951464641359223 -0.921834270970874 0.0802224111543689 0.0163538334184466 -0.0195287444441553 -0.54666623361165 -0.510958763834951 -0.778403642912621 -0.0115968183503883 -0.104064079835922 0.0812276079252427 -0.632478653734951 -0.452033484070874 -0.64816238768932 -0.102683900423301 -0.0422396605174757 -0.0492256586191262 -0.667016794660194 -0.759859979708738 -0.682240491 -0.390304276475728 -0.474199362359223 -0.390304276475728 -0.474199362359223 -0.580093265145631 -0.563022934786408 -0.426854396683495 -0.451596354328155 -0.71353878223301 -0.754336085631068 -0.517893020601942 -0.400168276467961 -0.6150222 -0.49201365617767 -0.317304740120388 -0.375810014170874 -0.235186774959515 -0.0304206154660194 -0.165315024719417 -0.564527447445631 -0.532477118873786 -0.759257684563107 -0.569072170029126 -0.521105624138835 -0.796159307961165 -0.114945514430097 -0.302316472920388 -0.251567933698058 -0.580460943174757 -0.603058390970874 -0.594451208601942 -0.652141782533981 -0.384407175203884 -0.700880258349515 -0.141940855348544 -0.283425932125243 -0.0187658866640777 -0.474127274660194 -0.558420136348544 0.0515002097106796 -0.537730811706796 -0.600628497940777 0.188353567967961 -0.554969340359223 -0.481210158281553 -0.141844575445243 -0.745837357378641 -0.784393887281553 0.188090530064078
18 2 "WALKING_UPSTAIRS" 0.276692484302198 -0.0165955386407418 -0.109273613057143 -0.7836451856 -0.696242963055494 -0.739063542563187 0.707039237708791 0.0443690542700549 0.112685722152967 -0.965714991527473 -0.95125771228022 -0.932739294909341 0.0789226413179396 0.00707338691968956 0.00424246345061538 -0.821553009225275 -0.798255123777473 -0.881527266346154 -0.0351855973119231 -0.0644375214314011 0.0809968530781044 -0.845661518831593 -0.790667912115385 -0.77068834967033 -0.0922221035387363 -0.0423432119698626 -0.0463014789362088 -0.883829931675824 -0.902768154945055 -0.871498404807692 -0.726800317274176 -0.744694167197802 -0.726800317274176 -0.744694167197802 -0.822424589516484 -0.818173229318681 -0.740746525521978 -0.769800923993132 -0.889726411978022 -0.906149733598901 -0.801370790658242 -0.735920958535714 -0.80167330557967 -0.777891819214286 -0.696732678841483 -0.72879611229478 -0.156767821932692 -0.00922090850439561 0.0170136102957143 -0.829911846095879 -0.808782772324176 -0.87065562 -0.829292093144231 -0.800641887131868 -0.891269478736264 0.0497080576333242 -0.163704332667033 -0.081107044235989 -0.830126971802198 -0.831499932499313 -0.787210751475824 -0.852167816516484 -0.772019446255494 -0.787695668343407 -0.0805478933135989 -0.240591932112912 -0.030461757922967 -0.755859760668407 -0.779278319732692 0.0463075724332418 -0.811770619815385 -0.827390923002747 0.226519450615027 -0.817126773992582 -0.780001165092857 -0.109015118278132 -0.903857702637363 -0.916088598818681 0.115822294420604
19 5 "STANDING" 0.268778053913889 -0.0169773814969722 -0.107920886987333 -0.633514248383333 -0.4662709469575 -0.61993334231 0.490659546444444 0.0722769304758333 0.0865471921181194 -0.950513926180556 -0.95579497785 -0.943891586833333 0.0868686067642778 -0.00505498669902778 -0.00894842512000278 -0.653532323367222 -0.549263864703889 -0.763429634756111 -0.0243396582202222 -0.0868123651835556 0.10207777794275 -0.710395336713889 -0.671716856935833 -0.671237439345833 -0.100260291706389 -0.0461501841413333 -0.0575192765759444 -0.71866103835 -0.773877405872667 -0.733817280736111 -0.559163756761389 -0.611830667580556 -0.559163756761389 -0.611830667580556 -0.633907549077444 -0.632207707872222 -0.600982985449611 -0.667390870742778 -0.748507101555556 -0.775528439769444 -0.641657664459167 -0.495416591652222 -0.676562556024167 -0.631900286831944 -0.486199152045833 -0.6229219391475 -0.295154946519444 0.0410742621991667 0.0575783241108056 -0.670751653472222 -0.587243164345389 -0.747750325303611 -0.666886250894444 -0.539214482263083 -0.777671412086111 -0.101080749006944 -0.217672575436667 -0.127153080398333 -0.6673107944425 -0.702702862969444 -0.653847308957861 -0.725939592401389 -0.660832149390556 -0.708573602416667 -0.122750548511472 -0.177464739334194 -0.0480963656936389 -0.591974167696667 -0.686001972257778 0.0825769720944445 -0.618360304452778 -0.654415956857667 0.153708768180278 -0.70096590226 -0.705153864980556 -0.0229445976089722 -0.776754220755833 -0.791399667097222 0.113023507041333
20 2 "WALKING_UPSTAIRS" 0.276579499480226 -0.0129120653184181 -0.11119544556313 -0.699810439872034 -0.613495007740198 -0.661274762296893 0.689174339039548 -0.0315045571819209 0.0791605250167514 -0.957845911158192 -0.924515995274011 -0.915474852375706 0.0806462057511299 0.00899217416127119 -0.0094291795320339 -0.702474478994068 -0.699585328658475 -0.758451929979943 -0.034171774300791 -0.0721404121042373 0.0968467338355932 -0.763506785088136 -0.704758925957627 -0.734301715444633 -0.0885515961220339 -0.042094125845904 -0.0603447774180791 -0.760886000918644 -0.751659563476836 -0.791962470748305 -0.618737885797147 -0.669130870841667 -0.618737885797147 -0.669130870841667 -0.697538239420621 -0.697067050580226 -0.662313724590932 -0.687217367805085 -0.758625983977119 -0.753825346954068 -0.705732714429661 -0.636847861111299 -0.686176830606497 -0.698598528201412 -0.627278281645198 -0.676313694033051 -0.16997974970339 0.0317694038768362 0.0835823804163559 -0.715858314722034 -0.711988133774576 -0.742076284650848 -0.715767663782486 -0.707240819204802 -0.774177668363531 0.064568943679887 -0.127813910227316 -0.0359144323251412 -0.711496496645198 -0.707953356173729 -0.720233449470904 -0.781094351666667 -0.706572006783616 -0.764800604872599 -0.117477115623446 -0.175474157401977 -0.0269892732657345 -0.652275684649435 -0.733980008464124 0.0889859637311073 -0.680436534493559 -0.721889844422034 0.256870641136158 -0.706822307999718 -0.731477213456215 -0.0793708639579096 -0.75862960380113 -0.765679855264407 0.139718028505819
21 5 "STANDING" 0.273886086416667 -0.0172693902895588 -0.113223782589485 -0.845618220693873 -0.781278518871593 -0.81321233658652 0.518033828997549 0.12500988607598 0.200880416271667 -0.965533519509804 -0.966773255980392 -0.948186574240196 0.0807505177347794 0.0123377301427206 -0.0058555978128848 -0.839365782622549 -0.817262877040686 -0.877230921651961 -0.0280328630804657 -0.079232028352451 0.0914263595745098 -0.878296951551471 -0.845834318507353 -0.843852758269608 -0.101904726583088 -0.0418805649436274 -0.055800820448848 -0.863516532681373 -0.882243885073529 -0.88761035553701 -0.805914049281127 -0.824767950877451 -0.805914049281127 -0.824767950877451 -0.835537681357843 -0.835951141382353 -0.815958547970588 -0.842159155703676 -0.877252983512255 -0.888773902747304 -0.843131655863015 -0.790521857744118 -0.832258221185539 -0.847111536877451 -0.790381677148407 -0.818244536240441 -0.132782054671814 0.0535439998623676 0.0903503881013652 -0.845360751991912 -0.82849870640049 -0.866412881495098 -0.847911719605392 -0.817706108195343 -0.886635144614461 0.116982768735581 -0.0658677155171814 -0.00248845246323529 -0.847461937578431 -0.844271890313971 -0.836493369203922 -0.888653714178922 -0.849062333721078 -0.861206086860294 -0.0310788758197304 -0.165564730206863 0.0205683403894608 -0.81823280288701 -0.856859621080882 0.0778960718421569 -0.831070684719608 -0.8444841126375 0.297875721281569 -0.851778706259804 -0.864813304382353 -0.0393852985200735 -0.889445128512255 -0.896633772431373 0.198601179515711
22 5 "STANDING" 0.274046075155763 -0.0158449267990343 -0.110244697983801 -0.324113724813084 -0.2385328225481 -0.377077121441433 0.820168702336449 -0.111763426925234 0.0166329520677882 -0.95358945258567 -0.92512586128972 -0.91886027105919 0.0769115805245794 0.0128803994449221 -0.00331578161576324 -0.390951515565109 -0.387817982291277 -0.572540295650498 -0.0522490544751713 -0.057481486805729 0.10186373173567 -0.562570473218069 -0.53505480588162 -0.418412292185358 -0.0975046025926168 -0.0426639305215888 -0.0545220891553832 -0.559974066472897 -0.616876259452648 -0.576630951962617 -0.245009555426168 -0.310256092308723 -0.245009555426168 -0.310256092308723 -0.408935103409969 -0.386282688200935 -0.384738567102897 -0.479102837741122 -0.59201215396729 -0.603992873788474 -0.344257990294704 -0.278247437791277 -0.424747303468224 -0.31941666616947 -0.268862986204548 -0.403313064092523 -0.319806619795016 -0.0579959827416822 0.00312835443417446 -0.411748975924299 -0.421156170996573 -0.533981826034268 -0.425188975819003 -0.39441996213053 -0.610413461206854 -0.201921720505607 -0.335863097891589 -0.239325268543988 -0.475539470735202 -0.527350630713707 -0.4211324268081 -0.59307649065109 -0.546377084478193 -0.473460376249221 -0.119591937246542 -0.0848092341656075 -0.132029613344065 -0.297164782490031 -0.428147440700312 0.0455591840916199 -0.36709066478785 -0.417596858896262 0.130918627625016 -0.512083884835203 -0.551356596869159 0.00223183534679128 -0.609796701108411 -0.62630139335514 0.0896953077565732
23 5 "STANDING" 0.272188755360215 -0.0182005090798065 -0.114628259311559 -0.369851741988979 -0.310759781189543 -0.322588056961882 0.79472070860215 -0.117231635962366 0.0344391282952634 -0.953642696317204 -0.928781702669355 -0.898168810497312 0.079450357853629 0.00309030600526882 -0.00189576651258065 -0.442974000399543 -0.474681273780054 -0.667762184854839 -0.0354382518073521 -0.0822290796268011 0.0946014010832796 -0.546593590268548 -0.462616035773387 -0.432921884225968 -0.0953043328739247 -0.0399717291439516 -0.0462823886319892 -0.627812019987366 -0.732010310833333 -0.624277377553763 -0.28793731054457 -0.347367709887903 -0.28793731054457 -0.347367709887903 -0.493962602295161 -0.447106696773118 -0.351522777624462 -0.455585170430376 -0.682271942419355 -0.719704676612903 -0.387156678137849 -0.342063909726075 -0.45580236944543 -0.364669227373656 -0.342365997391398 -0.312394168318333 -0.329902905554247 -0.0593566264268817 -0.10048939317407 -0.459380049122581 -0.486507491381183 -0.631802339330645 -0.477735533470161 -0.499652208149194 -0.70319855733871 -0.175848004148925 -0.287237705888145 -0.250965126112366 -0.488284212200269 -0.548860168846774 -0.443772959953495 -0.569489712763979 -0.424612805386022 -0.48400909280914 -0.178539372871387 -0.334681836897043 -0.177202336437339 -0.351170295153763 -0.448964171619785 -0.0361752655121505 -0.430986169446425 -0.472908925498656 0.0751231258056452 -0.555483044793011 -0.489184374711371 -0.177938385882769 -0.72080835938172 -0.738752501344086 0.0584052566922043
